"Part Suitability","Product (WPN)","Datasheet","SPICE Live Model","OPN","Price","Description","Power Conversion","VOUT (min) (V)","VOUT (max) (V)","VINDC/RMS (max) (V)","VINDC/RMS (min) (V)","IOUT (A)","Iq Typ (mA)","fSW Typ (kHz)","Topology","Control Mode","Package Type","Qualification","VCC Min (V)","VCC Max (V)","UVLO (V)","Stand-by Mode","Drive Capability Source","Drive Capability Sink","Latch","Shutdown Pin","Efficiency (%)","Phases","VDO Typ (V)","PSRR (dB)","Noise (µVrms)","Application","Polarity","Output","Enable","PowerGood","Short Circuit Protection","Soft Start","fJitter Typ (%)","RDS(ON) Typ (Ω)","V(BR)DSS Max (V)","IPeak (mA)","HV Start-up Min (V)","DSS (mA)","Over Power Compensation","Brown-out","PFC Mode","Frequency Operation","UVP","Inhibition","Vref Typ (V)","TA Max (°C)","TA Min (°C)","AEC Qualified","PPAP Capable","Halide Free","Lead Free","Status"
"82","NCP10670","https://www.onsemi.com/download/data-sheet/pdf/NCP10670-D.PDF","","NCP10670BD100R2G","0.41","High-Voltage Switcher for low Power offline SMPS, 100 kHz and 100 mA Ipk in SOIC-7","AC/DC","","","","","","","100","Offline Regulator","Current Mode","SOIC8 MISSING PIN 3","Standard","","","7","true","","","false","","","","","","","","","","","","true","","6","34","700","100","true","8","false","false","","","","","","","","false","false","true","true","Active"
"82","NCP10671","https://www.onsemi.com/download/data-sheet/pdf/NCP10670-D.PDF","","NCP10671BD100R2G","0.41","High-Voltage Switcher for low Power offline SMPS, 100 kHz and 250 mA Ipk in SOIC-7","AC/DC","","","","","","","100","Offline Regulator","Current Mode","SOIC8 MISSING PIN 3","Standard","","","7","true","","","false","","","","","","","","","","","","true","","6","34","700","250","true","8","false","false","","","","","","","","false","false","true","true","Active"
"82","FSL336LR","https://www.onsemi.com/download/data-sheet/pdf/FSL336LR-D.PDF","","FSL336LRLX","0.80","650V Integrated Power Switch with Error Amp and no bias winding for 9Watt offline buck converters","AC/DC","","","","","","","50","Offline Regulator","Current Mode","PDIP7 MINUS PIN 6 GW","Standard","","","6.3","","","","false","","","","","","","","","","","","true","","","3.5","650","1800","true","","","","","","","","","","","false","false","true","true","Active"
"82","NCP12400","https://www.onsemi.com/download/data-sheet/pdf/NCP12400-D.PDF","","NCP12400BBHAA1DR2G","0.33","Fixed Frequency Current Mode Controller for Flyback Converters (Integrated HV Startup and X2 Discharge Circuit)","AC/DC","","","","","","","100","Flyback","Current Mode","SOIC-7","Standard","","28","8.9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"82","NCP1239","https://www.onsemi.com/download/data-sheet/pdf/NCP1239-D.PDF","","NCP1239KD65R2G","0.34","Fixed Frequency Current Mode Controller for Flyback Converter with HV startup","AC/DC","","","","","","","65","Flyback","Current Mode","SOIC-7","Standard","","35","8","true","500","500","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"82","MC78M","https://www.onsemi.com/download/data-sheet/pdf/MC78M00-D.PDF","","NCV78M05BDTRKG","0.23","Linear Voltage Regulator, 500 mA, 5 to 24 V, High PSRR, Positive, V<sub>out</sub>: 5.0 V; T<sub>J</sub> = -40°C to +125°C","DC/DC","5","5","35","7","0.5","3.2","","LDO","","DPAK-3","Automotive","","","","","","","","","","","2","80","40","","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"82","MC78M","https://www.onsemi.com/download/data-sheet/pdf/MC78M00-D.PDF","","NCV78M05ABDTRKG","0.23","Linear Voltage Regulator, 500 mA, 5 to 24 V, High PSRR, Positive","DC/DC","5","5","35","7","0.5","3.2","","LDO","","DPAK-3","Automotive","","","","","","","","","","","2","80","40","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"82","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275ST-3.3T3G","0.25","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 3.3 V","DC/DC","3.3","3.3","13","2.6","0.3","0.125","","LDO","","SOT-223-4 / TO-261-4D","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"82","NCP10671","https://www.onsemi.com/download/data-sheet/pdf/NCP10670-D.PDF","","NCP10671BD060R2G","0.40","High-Voltage Switcher for low Power offline SMPS, 60 kHz and 250 mA Ipk in SOIC-7","AC/DC","","","","","","","60","Offline Regulator","Current Mode","SOIC8 MISSING PIN 3","Standard","","","7","true","","","false","","","","","","","","","","","","true","","6","34","700","250","true","8","false","false","","","","","","","","false","false","true","true","Active"
"81","MC33375","https://www.onsemi.com/download/data-sheet/pdf/MC33375-D.PDF","","MC33375ST-1.8T3G","0.25","LDO Regulator, 300 mA, High PSRR, with On/Off Control, V<sub>out</sub>: 1.8 V","DC/DC","1.8","1.8","12","2.5","0.3","0.125","","LDO","","SOT-223-4 / TO-261-4D","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","NCP10670","https://www.onsemi.com/download/data-sheet/pdf/NCP10670-D.PDF","","NCP10670BD060R2G","0.41","High-Voltage Switcher for low Power offline SMPS, 60 kHz and 100 mA Ipk in SOIC-7","AC/DC","","","","","","","60","Offline Regulator","Current Mode","SOIC8 MISSING PIN 3","Standard","","","7","true","","","false","","","","","","","","","","","","true","","6","34","700","100","true","8","false","false","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275DT-5.0RKG","0.27","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 5.0 V","DC/DC","5","5","13","2.6","0.3","0.125","","LDO","","DPAK-3","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275DT-2.5RKG","0.27","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 2.5 V","DC/DC","5","5","13","2.6","0.3","0.125","","LDO","","DPAK-3","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275D-3.3R2G","0.28","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 3.3 V","DC/DC","3.3","3.3","13","2.6","0.3","0.125","","LDO","","SOIC-8","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33375","https://www.onsemi.com/download/data-sheet/pdf/MC33375-D.PDF","","MC33375ST-3.3T3G","0.28","LDO Regulator, 300 mA, High PSRR, with On/Off Control, V<sub>out</sub>: 3.3 V","DC/DC","3.3","3.3","12","2.5","0.3","0.125","","LDO","","SOT-223-4 / TO-261-4D","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275ST-5.0T3G","0.31","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 5.0 V","DC/DC","5","5","13","2.6","0.3","0.125","","LDO","","SOT-223-4 / TO-261-4D","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275D-3.0R2G","0.33","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 3.0 V","DC/DC","3","3","13","2.6","0.3","0.125","","LDO","","SOIC-8","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","NCP12400","https://www.onsemi.com/download/data-sheet/pdf/NCP12400-D.PDF","","NCP12400CBAAB0DR2G","0.35","Fixed Frequency Current Mode Controller for Flyback Converters (Integrated HV Startup and X2 Discharge Circuit)","AC/DC","","","","","","","65","Flyback","Current Mode","SOIC-7","Standard","","28","8.9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275D-5.0R2G","0.33","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 5.0 V","DC/DC","5","5","13","2.6","0.3","0.125","","LDO","","SOIC-8","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","FSL336LR","https://www.onsemi.com/download/data-sheet/pdf/FSL336LR-D.PDF","","FSL336LRN","0.69","650V Integrated Power Switch with Error Amp and no bias winding for 9Watt offline buck converters","AC/DC","","","","","","","50","Offline Regulator","Current Mode","PDIP-7","Standard","","","6.3","","","","false","","","","","","","","","","","","true","","","3.5","650","1800","true","","","","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275D-3.0G","0.35","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 3.0 V","DC/DC","3","3","13","2.6","0.3","0.125","","LDO","","SOIC-8","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33375","https://www.onsemi.com/download/data-sheet/pdf/MC33375-D.PDF","","MC33375D-2.5G","0.36","LDO Regulator, 300 mA, High PSRR, with On/Off Control, V<sub>out</sub>: 2.5 V","DC/DC","2.5","2.5","12","2.5","0.3","0.125","","LDO","","SOIC-8","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","MC33275","https://www.onsemi.com/download/data-sheet/pdf/MC33275-D.PDF","","MC33275DT-3.3RKG","0.35","LDO Regulator, 300 mA, High PSRR, V<sub>out</sub>: 3.3 V","DC/DC","3.3","3.3","13","2.6","0.3","0.125","","LDO","","DPAK-3","Standard","","","","","","","","","","","0.26","75","46","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LBDR2G","0.09","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = -40°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","SOIC-8","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LZRMG","0.13","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = 0°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","TO-92","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LDR2G","0.09","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = 0°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","SOIC-8","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","FAN4800AU","https://www.onsemi.com/download/data-sheet/pdf/FAN4800CU-D.pdf","","FAN4800AUN","0.48","Combo Power Factor Correction + PWM Controller, Line Sagging Protection","AC/DC","","","","","","","64","Step-Up","Current Mode","PDIP-16","Standard","","30","11","","470","550","false","","","","","","","","","","","","","","","","","","","","","","CCM","Fixed","true","false","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LZG","0.13","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = 0°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","TO-92","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","NCP1076","https://www.onsemi.com/download/data-sheet/pdf/NCP1070-D.PDF","","NCP1076P100G","0.66","High Voltage Switching Regulator for Offline SMPS","AC/DC","","","","","","","100","Offline Regulator","Current Mode","PDIP-7","Standard","","","6.3","true","","","false","","","","","","","","","","","","true","","6","4.7","700","650","true","8","false","false","","","","","","","","false","false","true","true","Active"
"81","NCP1076","https://www.onsemi.com/download/data-sheet/pdf/NCP1070-D.PDF","","NCP1076STBT3G","0.67","High Voltage Switching Regulator for Offline SMPS","AC/DC","","","","","","","100","Offline Regulator","Current Mode","SOT-223-4 / TO-261-4D","Standard","","","6.3","true","","","false","","","","","","","","","","","","true","","6","4.7","700","650","true","8","false","false","","","","","","","","false","false","true","true","Active"
"81","NCP1077","https://www.onsemi.com/download/data-sheet/pdf/NCP1070-D.PDF","","NCP1077STBT3G","0.67","High Voltage Switching Regulator for Offline SMPS","AC/DC","","","","","","","100","Offline Regulator","Current Mode","SOT-223-4 / TO-261-4D","Standard","","","6.3","true","","","false","","","","","","","","","","","","true","","6","4.7","700","800","true","8","false","false","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LZRAG","0.14","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = 0°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","TO-92","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LZRPG","0.15","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = 0°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","TO-92","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LBZRAG","0.19","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = -40°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","TO-92","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LBZG","0.19","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = -40°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","TO-92","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"81","LM317L","https://www.onsemi.com/download/data-sheet/pdf/LM317L-D.PDF","","LM317LZREG","0.23","Linear Voltage Regulator, 100 mA, High PSRR, Adjustable, Positive, T<sub>J</sub> = 0°C to +125°C","DC/DC","","","40","2.8","0.1","","","LDO","","TO-92","Standard","","","","","","","","","","","1.9","80","","Industrial","Positive","Single","false","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
